episode,episode-rewards,num-steps
2368,306.693796013643,84
2369,245.999519844135,43
2370,297.066240062999,78
2371,324.751119749927,90
2372,256.069449792471,50
2373,-179.902265638954,56
2374,306.976819444859,102
2375,314.530138482418,97
2376,301.964469387456,89
2377,227.723041375741,36
2378,256.917358354722,41
2379,331.408060499823,111
2380,-148.00967564525,73
2381,270.680424627638,42
2382,349.934808374646,106
2383,250.746988460156,57
2384,-172.242477392744,56
2385,262.997317509495,50
2386,266.142782319693,56
2387,229.335050293561,33
2388,351.208068267227,128
2389,293.627041564056,66
2390,262.174123014815,54
2391,245.013274090942,58
2392,308.791787575659,87
2393,322.352787473548,95
2394,246.709285665047,32
2395,330.935357793692,154
2396,340.628505523735,121
2397,345.781251616473,141
2398,301.974175313806,71
2399,298.294539815215,73
2400,309.649153425553,89
2401,286.232189361448,71
2402,260.539325582971,62
2403,346.986819593909,150
2404,307.648157349861,85
2405,284.114543264775,85
2406,358.969311452763,175
2407,249.10578792435,47
2408,300.36930800735,112
2409,341.375523903339,118
2410,376.194083485246,194
2411,310.088993699543,98
2412,360.869773499657,174
2413,321.642713322856,121
2414,225.558496144411,36
2415,314.142423801998,103
2416,317.368149909303,108
2417,362.329405667711,146
2418,342.541220953178,99
2419,-181.881431768644,50
2420,-155.479646524468,102
2421,250.124806406432,90
2422,252.488499904469,55
2423,280.537018838264,90
2424,272.64766300358,53
2425,228.120867124115,33
2426,-188.505721964966,68
2427,300.064031030463,98
2428,348.294903400192,157
2429,336.72500830886,140
2430,341.348724510971,170
2431,273.799931152097,64
2432,307.912161635169,100
2433,291.493585645161,64
2434,252.227994573734,49
2435,271.945934624751,97
2436,295.873575906511,81
2437,-118.876976567074,84
2438,272.286828882676,95
2439,310.293754246029,79
2440,294.553859398192,99
2441,33.1105588163641,62
2442,256.890277332154,50
2443,345.650722292204,190
2444,234.494849199498,28
2445,305.924369439957,77
2446,267.901054493994,58
2447,239.791062025,49
2448,316.13125426766,178
2449,293.910174286107,84
2450,355.392438688979,110
2451,364.879135628739,286
2452,235.680047149194,50
2453,256.095061254205,42
2454,292.257956214431,77
2455,-165.565355316589,82
2456,285.960628310074,65
2457,240.492950491385,38
2458,320.320205797276,110
2459,293.096197856166,71
2460,310.452916280419,90
2461,347.68943971991,143
2462,309.685650623712,79
2463,-176.977573951186,106
2464,326.686027264775,148
2465,284.38726313295,66
2466,340.332556161175,161
2467,346.761946538924,164
2468,229.075347610554,33
2469,265.682287250448,66
2470,267.453619151846,63
2471,333.071327032866,93
2472,351.980865346104,165
2473,267.135412385116,55
2474,327.639430209596,121
2475,-153.873846477497,71
2476,354.374385190041,135
2477,357.180807075792,146
2478,289.226187737437,84
2479,322.258379303638,128
2480,-127.803404117207,104
2481,333.608180266203,163
2482,238.269613485462,35
2483,294.858102514056,100
2484,246.096723121268,30
2485,-117.351560852376,82
2486,237.940135970013,28
2487,-184.046602804522,137
2488,329.012656219945,89
2489,397.175904396438,146
2490,-114.562026785995,125
2491,-96.1175752298817,156
2492,368.544664220889,357
2493,325.836219836635,85
2494,303.714394729326,99
2495,306.855487134983,96
2496,254.191155315512,46
2497,301.070475021921,91
2498,318.430807751087,105
2499,238.332255639179,25
2500,249.172778240269,51
2501,368.891614337974,118
2502,296.344370132965,101
2503,335.509399427849,186
2504,243.811549864721,54
2505,-158.061306619898,59
2506,254.854994787874,50
2507,320.289109489025,86
2508,229.125908751049,20
2509,265.065916046353,41
2510,270.497284470955,65
2511,317.925938664911,86
2512,246.345509799483,37
2513,354.849778481464,165
2514,265.781196598894,59
2515,309.247905892227,94
2516,-115.897532645465,81
2517,298.589128041683,67
2518,274.825514438942,42
2519,283.429168916782,59
2520,282.507406343293,52
2521,225.329247573084,56
2522,324.133169103796,92
2523,298.911330587614,86
2524,321.524626510229,137
2525,242.511562158615,41
2526,265.189914089219,45
2527,262.767723581262,53
2528,273.678436937685,46
2529,253.803832699563,45
2530,366.260278828403,142
2531,321.291143025912,113
2532,248.494074264222,76
2533,245.967235931211,39
2534,271.694962145772,58
2535,306.674232568869,69
2536,304.320502361512,90
2537,348.807196585951,149
2538,241.758808928526,48
2539,298.274820458207,104
2540,300.203621859427,94
2541,292.603078627331,72
2542,286.332482633778,69
2543,273.966620126429,64
2544,255.047589832181,58
2545,253.722043127516,38
2546,320.051035309009,100
2547,344.323697055669,150
2548,286.498441484104,89
2549,259.874195377081,54
2550,270.765656026836,46
2551,283.227693888943,66
2552,274.63495817452,57
2553,120.277797744088,120
2554,283.12858405461,75
2555,248.547030403731,56
2556,269.175053993034,61
2557,231.959240590958,59
2558,300.656304981894,88
2559,339.420081115919,116
2560,280.316507762381,71
2561,253.040525440132,35
2562,268.487872594268,49
2563,247.004793116355,27
2564,402.929959441508,246
2565,264.164650752621,43
2566,344.794609072684,160
2567,318.059458568721,98
2568,270.029321662994,46
2569,267.95865204544,58
2570,273.026872943838,50
2571,248.097354323422,33
2572,-122.728041099681,64
2573,305.482655972434,68
2574,240.923578262823,54
2575,278.082326798716,49
2576,269.595793255929,57
2577,319.978475858707,97
2578,243.972538123528,74
2579,286.633059117523,94
2580,295.483466926412,81
2581,236.961894346782,33
2582,225.496286666271,21
2583,242.253270699823,26
2584,358.169419188722,205
2585,261.932169332973,52
2586,-195.974264018989,45
2587,319.478538847047,129
2588,228.067130401117,29
2589,312.985409484212,72
2590,247.146161894891,37
2591,341.873917965147,121
2592,291.892470192845,56
2593,325.429780137853,89
2594,342.257248832665,101
2595,251.899310809523,35
2596,339.930663210405,105
2597,227.351700685101,29
2598,254.60266113615,52
2599,-153.637335343371,87
2600,360.454950591055,255
2601,327.342674221868,116
2602,330.811161516349,98
2603,236.036943209321,43
2604,-97.1920398369987,217
2605,341.047541948897,104
2606,260.333612286195,43
2607,248.304976227944,119
2608,303.002490847425,126
2609,234.962242105485,26
2610,305.644069226613,75
2611,240.940196083663,33
2612,349.60930340059,157
2613,225.645807262969,20
2614,258.389417320575,47
2615,269.577873846345,63
2616,225.973288593895,38
2617,-63.7690504764165,260
2618,268.413853877322,42
2619,264.666739192798,49
2620,256.609614055102,43
2621,332.432701993259,135
2622,275.846643391031,99
2623,392.96325526439,363
2624,256.10294115102,63
2625,267.213855557367,61
2626,291.389781721166,72
2627,275.47667513766,55
2628,255.600480178442,40
2629,244.054066783841,27
2630,270.298686036236,43
2631,-130.608552120659,122
2632,312.063237058751,117
2633,-137.678551578114,55
2634,295.871855408565,58
2635,-157.057886618029,54
2636,295.891217063336,76
2637,355.001949651248,107
2638,258.445394762486,45
2639,370.623423777917,105
2640,-179.30351522727,36
2641,361.518705100852,154
2642,232.023043384837,30
2643,267.007286776724,50
2644,366.505080103784,141
2645,358.95503928164,160
2646,374.813452444527,128
2647,257.903265813751,48
2648,229.093650875012,31
2649,355.709630539914,185
2650,316.095021040153,86
2651,244.569072122457,42
2652,345.684248671605,203
2653,240.905335584531,35
2654,289.242716098798,141
2655,284.042010443441,117
2656,334.78653470555,138
2657,313.892104373106,134
2658,263.039486489183,68
2659,239.084540432325,76
2660,-88.9200119235098,139
2661,279.140019055189,47
2662,273.256458148001,90
2663,351.625532833181,166
2664,282.117614742973,55
2665,260.312231577502,42
2666,343.045093376911,149
2667,328.587990438161,109
2668,319.297919816491,104
2669,26.5197016663928,92
2670,275.129553150655,90
2671,361.595698334219,121
2672,-154.535156380801,51
2673,308.418636647946,92
2674,336.913473782968,88
2675,-133.540291522525,101
2676,296.893718977998,66
2677,244.78129900849,29
2678,-122.878556914139,72
2679,240.806388380991,37
2680,284.131164668868,51
2681,287.567482784744,76
2682,353.909749786066,144
2683,326.600962073111,89
2684,276.320234348034,63
2685,276.763151273922,50
2686,245.155637094293,44
2687,286.32382950848,61
2688,239.883501441606,30
2689,303.883553813571,83
2690,272.801682477933,63
2691,230.033576993476,44
2692,230.695204130336,38
2693,239.622117734011,33
2694,287.61044503151,67
2695,287.212361200962,72
2696,300.657610627203,67
2697,333.045234192038,147
2698,334.945944449741,101
2699,274.764291935441,56
2700,293.533908974149,78
2701,369.310677352878,128
2702,255.220374868876,67
2703,305.81833904288,107
2704,246.66569652756,40
2705,261.352420539099,56
2706,229.184980520594,41
2707,337.695024840667,104
2708,-164.413620165196,27
2709,281.454427324015,54
2710,276.19349078532,51
2711,249.970074817058,38
2712,305.233329315323,72
2713,311.404355142501,107
2714,226.948402006342,22
2715,-105.736120945439,116
2716,-149.076837251712,103
2717,359.3556814437,120
2718,247.596726512337,31
2719,290.999553888942,63
2720,265.116703916082,55
2721,270.678968792999,61
2722,305.285581464616,103
2723,291.267692455652,83
2724,338.781681379229,115
2725,344.752955640322,127
2726,311.556626717688,90
2727,256.728573602788,47
2728,241.38690335596,45
2729,248.106191210687,39
2730,280.66446538598,59
2731,300.37112428203,86
2732,239.629327239237,26
2733,301.865332856975,118
2734,279.301377351746,68
2735,311.421903095087,99
2736,339.337806907731,97
2737,349.387125765084,111
2738,279.281226492749,55
2739,282.858203326696,66
2740,249.011838450983,42
2741,243.841145249407,37
2742,346.886999240556,165
2743,291.168164465671,75
2744,235.492512549432,39
2745,324.318877604116,102
2746,266.429191113388,44
2747,311.265722434115,106
2748,271.709677933882,44
2749,357.262721457801,163
2750,296.654730567087,88
2751,295.265678789254,71
2752,340.703176240342,126
2753,274.595137335123,64
2754,293.194108074897,75
2755,233.673652646024,33
2756,305.770694042104,100
2757,239.236399429152,40
2758,269.118956272044,55
2759,263.754418054723,47
2760,315.023284589443,85
2761,275.802560293935,42
2762,231.62526520389,90
2763,277.021451898703,68
2764,321.190293193132,82
2765,267.508696652357,60
2766,315.737201122164,79
2767,263.560791202497,37
2768,399.306458598868,296
2769,-114.828644716499,95
2770,-139.91115615328,74
2771,251.50029572962,59
2772,-83.0286402861352,169
2773,257.655743971272,43
2774,338.280267293339,86
2775,226.083188128656,16
2776,286.11680525455,62
2777,346.582866332724,182
2778,320.815024990161,84
2779,323.307383172069,261
2780,257.860996990266,55
2781,288.092245442089,74
2782,290.456610110685,72
2783,343.671377786542,108
2784,261.648313619292,53
2785,300.192910942864,57
2786,318.301977361338,90
2787,295.240364213739,71
2788,260.837303730599,48
2789,-160.068613593511,57
2790,317.167110875346,92
2791,323.231682856911,120
2792,320.96226413894,97
2793,285.451614775377,59
2794,275.289134515347,70
2795,335.711278226965,107
2796,263.080330327075,48
2797,308.568688027242,71
2798,72.7540036142607,64
2799,346.129974283381,111
2800,328.457578065234,173
2801,231.132494549375,47
2802,369.08813864787,295
2803,349.006475631893,103
2804,337.270167150034,115
2805,269.16644881437,47
2806,272.781861313267,112
2807,261.122158697877,46
2808,336.642969828648,96
2809,259.509129664363,49
2810,274.881397929183,87
2811,238.685968257432,33
2812,267.512474518161,56
2813,255.859828001881,51
2814,330.770553669636,157
2815,299.457998069051,99
2816,257.875560974257,70
2817,315.054650304525,99
2818,323.484171869634,110
2819,320.184356181057,130
2820,327.80019524524,89
2821,252.072543944458,39
2822,344.035367120828,106
2823,335.538110744073,135
2824,-130.626227126099,95
2825,366.384669033045,104
2826,265.631649096023,45
2827,295.048481850912,85
2828,325.930238181444,80
2829,-149.026777953946,90
2830,341.686290879896,188
2831,349.621620114973,191
2832,238.452900604903,35
2833,324.840812487113,124
2834,322.323689200082,79
2835,-174.207970296767,69
2836,-143.625305001322,62
2837,346.805871641309,153
2838,289.800766427074,54
2839,284.715707352746,61
2840,301.301779674964,116
2841,230.413166901204,40
2842,317.68231558726,98
2843,300.413937307204,88
2844,298.654672491576,119
2845,335.264545077025,108
2846,337.061329084613,122
2847,344.045901661458,95
2848,263.86549340045,67
2849,349.325138999694,209
2850,322.944178582595,113
2851,417.381942215872,235
2852,268.786995562351,64
2853,358.723600145409,302
2854,299.667252303497,65
2855,277.31705654925,42
2856,310.338992919619,102
2857,368.163304884664,167
2858,295.119266489758,68
2859,300.492651363693,133
2860,320.221827149735,90
2861,360.162499755947,139
2862,285.257911077494,73
2863,-88.1942844570458,87
2864,236.489029496422,54
2865,-117.073147605811,82
2866,-116.35573834227,107
2867,333.259087083037,94
2868,353.708143753505,137
2869,268.083182927208,51
2870,293.507123423639,63
2871,279.363351399316,63
2872,252.146276113406,40
2873,279.509890667841,58
2874,-171.760133729834,35
2875,355.355635977108,169
2876,320.877493324148,101
2877,291.884992313548,73
2878,260.275765530066,50
2879,291.25132092349,84
2880,338.694021932481,122
2881,325.906206639391,95
2882,279.801512295815,68
2883,304.000563098753,82
2884,237.101882769473,34
2885,270.550694697779,54
2886,338.378309627721,101
2887,307.647657297341,80
2888,379.666270507151,155
2889,249.704000712168,40
2890,329.259335957914,143
2891,286.934868072911,72
2892,339.804813620809,156
2893,370.244432261653,170
2894,-109.608014241798,111
2895,317.989792306031,176
2896,366.739505682942,272
2897,20.3152156548579,96
2898,338.333944477169,138
2899,283.16329798501,78
2900,270.275902149494,53
2901,297.159992440923,99
2902,325.284705162697,109
2903,273.73305356132,58
2904,246.071713336924,44
2905,289.845998688356,53
2906,324.338782748686,137
2907,322.104158048972,94
2908,235.987715560192,34
2909,239.236549968981,34
2910,246.932375400028,36
2911,-136.77115410282,122
2912,365.718760906326,126
2913,239.943240943471,41
2914,337.490792818293,95
2915,346.307203616157,161
2916,241.316640843903,62
2917,243.72985637607,46
2918,317.049761165491,89
2919,261.300896100843,36
2920,269.184654303636,45
2921,-68.5435905777411,89
2922,311.039726504358,81
2923,-174.924231300753,40
2924,290.357765828606,82
2925,-144.758430803156,66
2926,296.884064972645,103
2927,360.947875412976,192
2928,252.983752993994,38
2929,314.504606410307,76
2930,-135.234058745019,151
2931,246.756584029432,34
2932,268.212485995644,51
2933,-157.89468304517,82
2934,369.218405630963,154
2935,280.437040059369,47
2936,270.360807086169,91
2937,255.058875210542,33
2938,257.529282044618,118
2939,246.041885591098,28
2940,273.728004558793,45
2941,285.485280779508,66
2942,362.358420246891,148
2943,340.581667697413,110
2944,306.92285240458,90
2945,268.402562672638,55
2946,336.301679041408,102
2947,-91.5550459786641,216
2948,264.327604049235,88
2949,235.506345231257,31
2950,323.396178422438,92
2951,300.887936145794,129
2952,288.948528111021,55
2953,246.956526747988,39
2954,316.604616830833,91
2955,321.713613179855,73
2956,-134.054495789149,72
2957,283.879198454091,51
2958,348.865148627798,102
2959,276.69909360713,53
2960,-158.227978418947,70
2961,304.14446905633,81
2962,262.546084882668,61
2963,318.578381814872,299
2964,320.917346411032,102
2965,230.670881058516,35
2966,295.5548034849,90
2967,292.566279705601,67
2968,292.815105102757,73
2969,271.718750812652,125
2970,372.105014824491,140
2971,271.085434159242,55
2972,266.913872124156,51
2973,243.40938866781,33
2974,328.507916950755,148
2975,368.060961709953,170
2976,256.882417354962,45
2977,374.732081578366,272
2978,370.377856620413,126
2979,251.278629851691,35
2980,342.40224750437,95
2981,262.211474021064,45
2982,341.715449540297,140
2983,258.546726611125,37
2984,298.234983807186,95
2985,307.213841114209,105
2986,300.994290414908,64
2987,258.771105960612,49
2988,311.4744562178,98
2989,353.517431452504,105
2990,230.975860881031,28
2991,-160.229383245623,77
2992,252.715004041828,45
2993,274.983628158814,48
2994,254.316985555307,47
2995,237.667963077772,25
2996,344.683626025107,124
2997,251.332538206671,34
2998,257.55147353093,45
2999,265.290665909507,58
3000,228.658691140474,25
3001,243.54422708627,41
3002,306.362085159865,74
3003,354.553071512279,280
3004,318.856557072184,112
3005,280.314855243269,56
3006,323.084711311888,87
3007,315.849301886206,102
3008,331.504311241578,130
3009,343.987834085508,222
3010,238.516108002541,21
3011,340.722098759485,109
3012,271.818701280936,72
3013,251.095234472249,32
3014,309.691846312178,89
3015,224.955536062945,35
3016,14.7623183947656,17
3017,-143.729441347776,76
3018,236.21857911499,23
3019,367.414118141225,260
3020,260.553481597461,68
3021,307.248946434271,127
3022,354.033403619749,106
3023,323.594244682189,91
3024,263.595206226689,42
3025,293.924714719355,66
3026,270.628972241751,57
3027,260.378545045714,59
3028,254.369122732911,47
3029,322.5681126016,161
3030,237.66070569689,34
3031,315.90099863385,131
3032,257.028927513888,46
3033,334.033638798329,87
3034,314.168220926125,97
3035,266.453879352186,43
3036,290.138392915366,74
3037,-148.381970242533,62
3038,328.394295079747,85
3039,392.298679520306,235
3040,349.361087960182,149
3041,298.928765215682,77
3042,307.48801624528,100
3043,371.56830748705,180
3044,320.135933913576,101
3045,264.424156487762,41
3046,329.45387057933,93
3047,251.138799130449,55
3048,394.762740723849,192
3049,258.625202277841,52
3050,231.731992680934,24
3051,261.334602323303,49
3052,257.71801065917,44
3053,299.25004958378,74
3054,352.14130957986,150
3055,258.066689422314,34
3056,258.51276785474,39
3057,332.568944033743,103
3058,355.940736271325,175
3059,-146.09162143804,106
3060,344.434782033601,116
3061,266.941795127577,91
3062,278.623788798227,67
3063,306.632519977606,111
3064,296.272904698912,123
3065,345.55703147144,157
3066,314.935523265353,76
3067,304.874089826818,76
3068,317.240945272891,126
3069,261.095292219962,66
3070,283.893684660045,56
3071,276.978762202283,53
3072,324.983329060387,92
3073,257.926684328701,66
3074,373.831856760386,154
3075,306.609148605765,90
3076,348.805580223413,136
3077,288.452403991596,72
3078,234.330243571922,47
3079,292.777671894168,66
3080,251.444500895852,44
3081,342.563785622696,94
3082,288.464278583296,80
3083,267.019229172217,48
3084,254.371970157498,49
3085,-173.823066851927,39
3086,302.62956264323,95
3087,300.173377400527,82
3088,281.897421867028,88
3089,275.222773310624,90
3090,249.317624488156,40
3091,352.758832055059,157
3092,323.856676210619,135
3093,318.449764963223,98
3094,-192.606792715181,39
3095,252.268512943269,74
3096,303.737225439723,125
3097,355.0176200148,167
3098,272.955231537123,51
3099,226.233949606539,48
3100,-134.219258346278,57
3101,298.604659683204,170
3102,329.19370762167,78
3103,267.974189268484,46
3104,330.61385309291,98
3105,247.23688170612,46
3106,364.845633745024,164
3107,270.899715658987,69
3108,324.889230115738,121
3109,264.455431404826,50
3110,275.778674771352,49
3111,303.532987033118,89
3112,272.107274798121,52
3113,322.187389950015,99
3114,312.042230913584,90
3115,331.319392602848,86
3116,300.329584928029,94
3117,236.901801899229,47
3118,282.824254123132,63
3119,284.978229342394,59
3120,253.957980775571,55
3121,335.088249989789,141
3122,303.455560276496,68
3123,233.883314142922,19
3124,295.899980252381,65
3125,269.372454593237,62
3126,348.54735396725,156
3127,304.793577437725,118
3128,227.686503803623,27
3129,328.653581856838,102
3130,225.735768068738,23
3131,347.712071742767,129
3132,9.53016110135231,9
3133,-171.412050653274,29
3134,245.404070013323,141
3135,242.642604570114,46
3136,283.775017348713,77
3137,364.292735065136,143
3138,-141.268555389916,73
3139,315.50863375654,94
3140,324.113010900416,158
3141,338.054559798203,137
3142,-155.216895583973,42
3143,329.523800698181,186
3144,361.434068381762,172
3145,359.485591436443,93
3146,303.398496844628,83
3147,281.74101462679,44
3148,286.245647532531,73
3149,288.719654610339,59
3150,369.548530098525,160
3151,364.705917292296,166
3152,317.195111132103,157
3153,255.721826483719,40
3154,367.996468029481,122
3155,284.842321674818,63
3156,351.36964824002,162
3157,309.475877680118,110
3158,245.940011268969,111
3159,318.494292855589,107
3160,-123.05358188748,95
3161,-156.6441340356,70
3162,330.944120604759,137
3163,344.020928489829,127
3164,341.433164638288,111
3165,268.066924383147,58
3166,245.676664845405,38
3167,240.598323187672,47
3168,327.76993660091,102
3169,306.373674511105,201
3170,320.919157992686,129
3171,232.308361574763,26
3172,315.252517069597,109
3173,295.40940457425,93
3174,300.913047069753,102
3175,308.663482969007,84
3176,302.485288514137,74
3177,250.730837612868,40
3178,254.114969229975,43
3179,276.990133640376,58
3180,333.388137029618,99
3181,344.36423418678,114
3182,361.574309358675,119
3183,356.794473285044,109
3184,317.63639848008,81
3185,351.499237277598,121
3186,349.369824580397,113
3187,273.967352483674,49
3188,359.881292539515,147
3189,295.297673336374,134
3190,247.275138838736,45
3191,313.644549718638,89
3192,283.409282399915,65
3193,283.252151629069,61
3194,306.535709991878,84
3195,235.860690763178,27
3196,259.653435344487,41
3197,275.055195131488,70
3198,-83.6495981340316,97
3199,333.655512723101,130
3200,298.669832853626,105
3201,299.338113920878,72
3202,274.240465858782,55
3203,349.751925893609,153
3204,276.893003344462,44
3205,336.164604484671,134
3206,290.190680006978,70
3207,335.240654589912,100
3208,251.121658201319,86
3209,315.691104377887,68
3210,271.659499189931,106
3211,236.437731824102,28
3212,344.737823144549,114
3213,339.070224085778,123
3214,341.455510677326,107
3215,362.040899732258,173
3216,303.726320067255,63
3217,308.557692101054,64
3218,311.129842370244,65
3219,353.231060352169,141
3220,318.084400103021,151
3221,247.709388167147,53
3222,282.99071749715,72
3223,312.677370081064,80
3224,305.815311020647,97
3225,251.631882862433,33
3226,320.454748630293,103
3227,282.563851017549,79
3228,293.392991605033,55
3229,-169.605269713906,38
3230,326.728419166599,122
3231,257.9103756305,38
3232,233.973986904365,34
3233,376.74913854007,156
3234,366.813512206951,149
3235,273.774421572268,49
3236,232.477163294075,22
3237,274.982189434036,47
3238,304.628478767451,70
3239,355.082428228932,142
3240,328.36835598393,93
3241,53.0919738670985,59
3242,345.22343822866,143
3243,298.994109452476,81
3244,231.150998075516,26
3245,232.454439214437,21
3246,279.792359253803,69
3247,-130.175170523566,63
3248,234.024716128596,41
3249,257.22615338118,29
3250,314.520676715404,189
3251,379.728141098434,157
3252,331.322321920249,98
3253,241.733108841958,37
3254,248.584302933229,30
3255,238.519125032017,24
3256,245.304491592181,44
3257,233.123383777587,49
3258,257.583965858734,56
3259,264.920727539517,53
3260,346.471328063145,275
3261,-163.691492931731,78
3262,281.01199764779,49
3263,289.134801396,88
3264,246.803834119302,32
3265,314.43952659439,97
3266,283.371438069847,70
3267,359.808826946508,253
3268,273.68200272582,61
3269,273.940664703673,47
3270,288.661232217672,57
3271,-85.9617368672885,150
3272,286.289857490704,63
3273,374.919310500338,127
3274,273.584781860782,60
3275,285.942668063663,75
3276,334.986166689032,94
3277,344.227847737489,137
3278,273.25730611276,43
3279,241.745749119618,29
3280,-149.693316225869,102
3281,318.401402209289,81
3282,304.700739581589,86
3283,241.034266221538,31
3284,322.868115008826,179
3285,248.236531999203,35
3286,252.855808588353,49
3287,343.427400004766,105
3288,236.363606229702,24
3289,319.278415316694,83
3290,331.137061181486,95
3291,321.421712913066,93
3292,326.529552661352,146
3293,329.331223206262,90
3294,245.268094469924,36
3295,242.366759341228,30
3296,256.733021681855,90
3297,263.507684661099,51
3298,233.175778928124,34
3299,311.159556375566,73
3300,299.74494840337,71
3301,321.688522772987,137
3302,-157.21282906503,162
3303,251.143759191977,29
3304,281.790680858107,70
3305,266.243128655327,74
3306,-155.165569083062,70
3307,306.844600041128,65
3308,-171.67675546179,61
3309,300.122050791128,103
3310,301.653073493583,65
3311,277.557925110973,58
3312,226.101293124828,27
3313,274.206485979543,69
3314,286.458922388864,78
3315,256.155279134129,42
3316,-172.242832962626,44
3317,338.565504887204,112
3318,256.455384755983,64
3319,-147.953620134676,163
3320,331.974097323214,138
3321,297.047866408143,72
3322,281.754172520666,78
3323,409.401387928093,205
3324,-138.086610032661,87
3325,280.182357574817,49
3326,234.041413274529,27
3327,229.725617128575,35
3328,242.951928126447,40
3329,288.01925426428,67
3330,254.426736435728,48
3331,254.813274185185,40
3332,334.672884989772,132
3333,310.769684199241,85
3334,335.54729999832,93
3335,316.173507758246,85
3336,259.867263893976,49
3337,233.315271727226,35
3338,370.531214249604,148
3339,334.867994224372,82
3340,259.365933901212,39
3341,352.435897189014,133
3342,354.707337526976,223
3343,315.02598925277,83
3344,299.783141758666,73
3345,277.40019804084,59
3346,366.893472601231,140
3347,300.645809999066,88
3348,243.533778506363,30
3349,346.749140734514,154
3350,329.762914376044,86
3351,277.405011158124,67
3352,360.583341177466,101
3353,315.947450591761,79
3354,231.648840889302,39
3355,311.261025855802,142
3356,253.528269612633,42
3357,315.949466504643,111
3358,312.735872003979,130
3359,299.758110130007,76
3360,272.247276016115,70
3361,340.785143982752,127
3362,365.012956982316,119
3363,15.989987296808,22
3364,379.306546017627,115
3365,234.816478484163,29
3366,298.80626288965,86
3367,291.831012573577,110
3368,300.852664969837,67
3369,323.837377208234,136
3370,362.576302369318,156
3371,232.734474373656,34
3372,328.06721209842,88
3373,239.907157925163,35
3374,340.947515225715,139
3375,278.224866632465,52
3376,234.528866121587,23
3377,251.68508022323,50
3378,343.906115054199,131
3379,260.13006373887,53
3380,294.466195573249,90
3381,-147.68955273441,67
3382,329.87632473614,116
3383,361.041606098227,96
3384,237.92731914326,54
3385,254.613332228306,39
3386,265.03790836426,57
3387,288.818254010534,60
3388,-118.253588625868,82
3389,249.264351137547,35
3390,330.398644282234,79
3391,238.427513957195,51
3392,272.437321147366,67
3393,256.815394403477,46
3394,279.786429700574,82
3395,334.162376217735,113
3396,258.07821842307,33
3397,374.423899051408,257
3398,233.271404633409,27
3399,344.144608856683,110
3400,300.352653287565,96
3401,309.774336442378,73
3402,355.346902865021,108
3403,297.047847151513,115
3404,321.469487136937,90
3405,284.887097281451,54
3406,-163.952909582991,75
3407,260.106819097863,51
3408,288.392264637699,72
3409,303.895044406156,152
3410,247.853759295425,29
3411,312.331095639475,70
3412,359.57030083164,153
3413,282.355925828698,74
3414,290.752072057261,75
3415,307.835721182749,214
3416,226.850752923033,18
3417,330.554749766365,99
3418,346.432482608387,116
3419,282.261785008112,83
3420,293.784623086745,81
3421,336.669731544536,122
3422,363.098380679471,348
3423,274.225395016578,55
3424,287.038117730675,151
3425,335.299479520572,98
3426,281.27730770517,95
3427,272.546107959116,52
3428,321.630833115391,128
3429,261.348877990391,52
3430,273.826657764822,55
3431,287.591001470435,76
3432,329.291683301992,91
3433,258.558963763518,47
3434,276.560393126104,76
3435,281.021451193726,59
3436,235.527383689233,33
3437,274.179085462697,59
3438,260.308902082756,63
3439,236.783104615114,39
3440,-99.0312789233566,152
3441,239.605753287741,33
3442,306.103909191581,79
3443,-141.147355812235,107
3444,277.992523579195,51
3445,233.865957331823,37
3446,336.585171625735,122
3447,389.571402757086,127
3448,327.831647725491,150
3449,297.324478486871,78
3450,246.370354032422,33
3451,267.318979186097,65
3452,225.523974868428,15
3453,245.015963162018,59
3454,346.305770353877,193
3455,312.221043165845,84
3456,261.85332522272,39
3457,267.305223294937,46
3458,242.673249152455,33
3459,334.562119527006,81
3460,288.152522948335,56
3461,345.862419219209,94
3462,293.35675126804,80
3463,316.858028940146,126
3464,306.389875285503,77
3465,246.333299867144,51
3466,236.346425997705,35
3467,271.563474506802,44
3468,335.618963963243,99
3469,236.415706882924,30
3470,270.558577327262,60
3471,370.374935045275,317
3472,-166.599020220799,41
3473,290.202223915935,74
3474,282.129349775754,55
3475,308.514124486157,95
3476,255.004056518905,54
3477,234.296141476949,38
3478,229.79953285876,33
3479,295.836406119405,56
3480,241.492281358061,39
3481,298.636002203671,78
3482,227.230174400384,33
3483,329.527523594888,140
3484,298.593764012327,83
3485,256.793131928045,46
3486,21.9103743338111,20
3487,279.250127615767,52
3488,329.474668285255,115
3489,237.628333432646,24
3490,-88.0799197286737,179
3491,257.703587532506,53
3492,296.378598554157,91
3493,270.814835022005,53
3494,341.6446729414,180
3495,320.093700158741,81
3496,331.150135643569,101
3497,286.740910591854,60
3498,-121.181501545176,102
3499,283.705732929404,81
3500,233.59220797491,39
3501,319.634337088314,96
3502,267.993627672482,53
3503,247.22981176453,37
3504,288.129863144673,60
3505,284.668636347114,76
3506,253.952912432676,33
3507,262.924202465346,45
3508,255.524919331803,49
3509,313.674139572974,108
3510,236.806657231222,38
3511,344.373173027002,107
3512,-74.5629117162709,121
3513,225.228978067214,29
3514,362.445486688381,125
3515,289.181066897217,95
3516,331.238499820761,125
3517,235.62312480222,36
3518,281.539995281793,66
3519,354.705794524577,123
3520,366.948976348854,122
3521,-170.103153388291,35
3522,252.270693874407,52
3523,342.359192888068,218
