model,episode,timeframes,totalrewards,success,goaldist,initdist
trial_150,169,52,-132.60514863019426,0,4.658809130831928,11.441205642884029
trial_150,170,756,-127.80712988329378,0,7.836880748161174,14.983442825379317
trial_150,171,427,-237.43186010770472,0,7.62424587840365,3.9090409188135165
trial_150,172,200,370.1892374247798,1,0.34202937978686043,17.54322617524064
trial_150,173,301,-251.00508492918783,0,14.57330986210766,9.497016452459436
trial_150,174,456,-205.6758448035024,0,7.416715029649855,6.852690189000389
trial_150,175,1000,-228.04888563327637,-1,10.33083391591721,7.525945352589574
trial_150,176,787,-193.43035343712452,0,10.996767490837264,11.598406772072803
trial_150,177,326,-201.23871145298637,0,6.969036753116439,6.8100980130977495
trial_150,178,179,-173.16847779983254,0,5.816738422276725,8.462334101010779
trial_150,179,1000,-185.8726629517242,-1,2.6699806979615293,4.0827144027891045
trial_150,180,312,-211.26628013472742,0,9.379388816696055,8.445077902511027
trial_150,181,469,-281.0565327199059,0,11.751813438186678,3.6853031129452076
trial_150,182,195,-269.7257331324097,0,14.94703931440888,7.950459116876457
trial_150,183,1000,-219.92673445399996,-1,10.236463662902992,8.243790217502987
trial_150,184,201,-277.7838563322667,0,10.865308004068325,3.0812263858804103
trial_150,185,602,-162.16644689504125,0,5.565888405276212,9.35952326793267
trial_150,186,188,-168.12153863623652,0,13.923112035715954,17.150580340795972
trial_150,187,414,-173.62015226895895,0,2.7198707142046947,5.400786221206832
trial_150,188,68,-136.49922824587645,0,8.35432476243956,14.756664662378146
trial_150,189,892,-262.39470984240535,0,13.964303932295635,7.75586056792611
trial_150,190,318,-224.0108573115668,0,6.02808011912983,3.682074658262832
trial_150,191,314,-106.63654519936537,0,11.10166384880991,20.422165112478012
trial_150,192,105,-195.17019677024328,0,5.353048127975746,5.805574607949406
trial_150,193,140,328.56877307742616,1,0.3139912471956083,13.368829597572242
trial_150,194,280,-142.01553650724355,0,5.238257704533155,10.972989639309807
trial_150,195,24,-171.9799812511273,0,8.27486193105861,11.20692584486455
trial_150,196,329,-137.75000219439588,0,8.033465388736294,14.2688014624989
trial_150,197,70,272.48273837071736,1,0.31372841555413483,7.7728483142523235
trial_150,198,165,317.4851631306292,1,0.3654355656340025,12.243986041928537
trial_150,199,463,-192.83977869753184,0,6.215625237733834,6.891572689451519
trial_150,200,276,-161.7856758642118,0,8.16693297616582,11.991257486958155
